"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"COL533","1","Protección del sistema de áreas protegidas en la Amazonia colombiana","2012-05-14","start-actual","2014-01-14","end-actual","Gordon and Betty Moore Foundation","DAC","Colombia","COL","410","General environmental protection","Implementation","2012","2014","1037379.25176",""
"COL534","1","Fortalecimiento de la recolección de envases Tetra Pak post consumo","2013-01-01","start-actual","2014-01-01","end-actual","Tetra Pak","DAC","Colombia","COL","430","Other","Implementation","2013","2014","48774.7080221",""
"COL535","1","Fortalecimiento de la gobernanza ambiental en territorios indígenas para la conservación de la diversidad biológica y cultural en el departamento del Vaupés.","2012-05-11","start-actual","2013-11-11","end-actual","Swift Foundation","DAC","Colombia","COL","410","General environmental protection","Implementation","2012","2013","179677.400127",""
"COL536","1","Proyecto Alianzas para la Prosperidad en el Departamento de Casanare","2012-05-01","start-actual","2013-11-01","end-actual","Ford Foundation","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2012","2013","490921.858269",""
"COL537","1","Biodiversidad, servicios ecosistemicas y seguridad alimentaria de comunidades rurales : construyendo un modelo integral para su gestión en la amazonia colombiana","2013-01-01","start-actual","2014-01-01","end-actual","Swift Foundation|TOYOTA|Gordon and Betty Moore Foundation","DAC","Colombia","COL","410","General environmental protection","Implementation","2013","2014","47958.644113",""
"COL538","1","Campaña Semillas de Identidad¨ por la defensa de la biodiversidad y la Soberanía Alimentaria","2011-09-01","start-actual","2013-09-01","end-actual","SWISSAID","CHE","Colombia","COL","410","General environmental protection","Implementation","2011","2013","232217.0",""
"COL539","1","Catálogo morfológico y genético para identificación regional de stocks de tortuga verde/prieta (Chelonia mydas / Chelonia agassizii) en el Pacífico Oriental","2012-07-01","start-actual","2013-07-01","end-actual","WWF","DAC","Colombia","COL","410","General environmental protection","Implementation","2012","2013","2960.25880536",""
"COL540","1","Paisaje Marino del Pacífico Este Tropical","2011-07-01","start-actual","2014-07-01","end-actual","The Walton Family Foundation","DAC","Colombia","COL","410","General environmental protection","Implementation","2011","2014","477121.0",""
"COL541","1","Conservación Internacional - Fondo Acción","2012-02-02","start-actual","2013-06-02","end-actual","Conservation International","DAC","Colombia","COL","410","General environmental protection","Implementation","2012","2013","83456.7159058",""
"COL542","1","Hacia la conservación y el manejo sostenible de nuestros mares y el mejoramiento de la calidad de vida de las comunidades humanas  Fase II ETPS","2013-03-01","start-actual","2014-01-01","end-actual","Oceans 5|The Walton Family Foundation","DAC","Colombia","COL","410","General environmental protection","Implementation","2013","2014","75534.2003144",""
"COL543","1","Genetic-Morphotype Eastern Pacific green/black (Chelonia mydas/Chelonia agassizii) turtle catalogue","2012-01-10","start-actual","2014-01-10","end-actual","WWF","DAC","Colombia","COL","410","General environmental protection","Implementation","2012","2014","7363.82787404",""
"COL544","1","Mejoramiento de las condiciones ambientales y de seguridad alimentaria de las comunidades de indígenas Wayuu del Municipio de Manaure, con el fortalecimiento de los proyectos La Guajira Vive Limpia y Wayuu Sembrando Bienestar","2013-03-01","start-actual","2014-03-01","end-actual","Chevron","DAC","Colombia","COL","430","Other","Implementation","2013","2014","154937.076128",""
"COL545","1","Asistencia humanitaria de emergencia para personas afectadas por el conflicto colombiano en el departamento de Arauca y el norte de Casanare.","2012-01-03","start-actual","2013-12-03","end-actual","International Committee for the Development of Peoples – CISP","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2012","2013","409909.442296",""
"COL546","1","Promoción de la Declaración de la ONU sobre Derechos Humanos de los Pueblos Indígenas y Desarrollo Institucional del Movimiento Indígena Colombiano","2012-01-01","start-actual","2013-09-01","end-actual","Ford Foundation","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2012","2013","49637.433098",""
"COL547","1","Campaña de inclusión y visibilización estadística de la población afrocolombiana en el próximo censo 2015 en Colombia","2012-07-01","start-actual","2014-01-01","end-actual","Ford Foundation","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2012","2014","143918.65197",""
"COL548","1","Apoyo general a contribuir al desarrollo del derecho internacional de los derechos humanos y el derecho internacional humanitario y validar el estado de derecho y los derechos humanos en Colombia","2013-07-01","start-actual","2015-07-01","end-actual","Ford Foundation","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2013","2015","154937.076128",""
"COL549","1","Apoyo a niños/as víctimas del conflicto armado en el departamento de Córdoba (Chaine du Bonheur)","2012-01-01","start-actual","2015-01-01","end-actual","Swiss Solidarity","CHE","Colombia","COL","151","Government and civil society, general","Implementation","2012","2015","196368.743308",""
"COL550","1","Escuela de Formadores.","2013-01-01","start-actual","2014-01-01","end-actual","BBVA Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2013","2014","64361.8943375",""
"COL551","1","Apoyo a niños/as víctimas del conflicto armado en el departamento de Córdoba (Terre des Hommes)","2012-01-01","start-actual","2015-01-01","end-actual","Tierra de Hombres","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2015","127639.68315",""
"COL552","1","Apoyo a niños/as víctimas del conflicto armado en el departamento de Córdoba","2012-01-01","start-actual","2015-01-01","end-actual","Medicor Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2015","510558.7326",""
"COL553","1","Fortalecimiento de capacidades para el restablecimiento socioeconómico de familias víctimas del desplazamiento en el Norte del Valle del Cauca.","2012-02-01","start-actual","2014-01-01","end-actual","Prokura|MISEREOR|Trocaire College","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","85518.5877105",""
"COL554","1","Mejora de las condiciones de salud de la población vulnerable afectada por el conflicto armado en los Departamento de Putumayo y Nariño, Colombia / COSUDE 2012  2013","2012-03-01","start-actual","2014-03-01","end-actual","unspecified","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","36792.6295898",""
"COL555","1","Investigación de Herbivoría por la polilla guatemalteca en papa para aumentar su producción sin uso de agroquímicos","2012-01-01","start-actual","2013-07-01","end-actual","Cornell University","DAC","Colombia","COL","321","Industry","Implementation","2012","2013","41271.8006247",""
"COL556","1","Contrato K-COL-1208-004","2012-08-13","start-actual","2013-12-13","end-actual","Diakonia","DAC","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2012","2013","307707.857076",""
"COL557","1","Contrato K-COL-1103-0001.","2012-03-16","start-actual","2012-09-16","end-actual","Diakonia","DAC","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2012","2012","87162.194092",""
"COL558","1","Proyecto para la formación de jóvenes líderes gestores de convivencia y paz en Colombia. Propuesta 2013  2015 ""Lìderes Juveniles que Transforman y Emprenden""","2013-03-01","start-actual","2015-12-01","end-actual","Horizons Foundation","DAC","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2013","2015","145780.635791",""
"COL559","1","Atención Integral a la población víctima de desplazamiento forzado en el Putumayo","2012-12-01","start-actual","2013-09-01","end-actual","Mercy Corps","DAC","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2012","2013","514359.449627",""
"COL560","1","Programa de Conservación de las Ciénagas y los Bosques de Barbacoas, Antioquia: Establecimiento de una reserva privada en Barbacoas.","2012-03-19","start-actual","2017-03-19","end-actual","Nuffic","DAC","Colombia","COL","410","General environmental protection","Implementation","2012","2017","130192.476813",""
"COL561","1","FORTALECIMIENTO DE LOS PROCESOS DE BENEFICIO Y TRANSFORMACIÓN DEL CAUCHO NATURAL EN COLOMBIA","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","311","Agriculture","Completion","2011","2013","",""
"COL562","1","The Invincible City:Cultural Landscape of Cartagena de Indias bay","2013-07-29","start-actual","2014-07-29","end-actual","National Geographic Foundation","DAC","Colombia","COL","321","Industry","Implementation","2013","2014","12394.9660903",""
"COL563","1","PEARSON FOUNDATION RESEARCH SCHOLARSHIP PROGRAM","2012-07-01","start-actual","2015-07-01","end-actual","Pearson Foundation","DAC","Colombia","COL","110","Education","Implementation","2012","2015","70692.7475908",""
"COL564","1","Ayunos a Educar- Mi Nueva Familia- Un Útil un Proyecto de Vida","2013-04-30","start-actual","2013-07-30","end-actual","MARIA LUISA de MORENO International Foundation","DAC","Colombia","COL","110","Education","Implementation","2013","2013","1863.55216426",""
"COL565","1","DISEÑO Y PLANEACIÓN DEL CENSO NACIONAL AGROPECUARIO DE COLOMBIA BASADO EN LA EXPERIENCIA DEL CENSO 2007 EN BRASIL","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","311","Agriculture","Completion","2011","2013","",""
"COL566","1","Fortalecimiento de la población campesina del municipio de Nocaima, desde un enfoque de género para la mejora integral de sus condiciones de vida. Colombia","2012-10-01","start-actual","2013-12-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","84675.183958",""
"COL567","1","Fortalecimiento organizativo para la defensa y la permanencia en el territorio de comunidades campesinas del municipio de Cajibio en el Cauca - colombia","2011-01-12","start-actual","2014-01-12","end-actual","Spain","ESP","Colombia","COL","430","Other","Implementation","2011","2014","130765.0",""
"COL568","1","Atención integral a población afectada por el conflicto armado en las zonas rurales de Tumaco, Fase II (Colombia)","2011-01-11","start-actual","2013-12-11","end-actual","Vizcaya Provincial Council","DAC","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2011","2013","192557.0",""
"COL569","1","Gestión cultural y territorial de los pueblos indígenas de la Sierra Nevada de Santa Marta","2011-01-06","start-actual","2014-03-06","end-actual","Spain","ESP","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2011","2014","250013.33",""
"COL570","1","Fortalecimiento de la administraciòn de la educación en territorios indígenas del Cauca, a través de la implementación del Sistema Educativo Indígena Propio (SEIP), en el marco del Decreto Transitorio 2500 de 2010""","2012-01-01","start-actual","2014-01-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","259297.070788",""
"COL571","1","Apoyo a procesos de Autodesarrollo de Comunidades indigenas Misak, Nasa y Afrodescendientes en el departamento del Cauca (Colombia)","2012-03-01","start-actual","2014-09-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","350896.216635",""
"COL572","1","Reinclusión en la escuela de 150 niños y niñas en condiciones de extrema vulnerabilidad educativa que han abandonado el sistema escolar","2012-12-31","start-actual","2014-04-30","end-actual","Spain","ESP","Colombia","COL","110","Education","Implementation","2012","2014","17018.6211472",""
"COL573","1","Apoyo a 500 jóvenes de 6 barrios urbano marginales de Bogotá y Cali para la mejora su desarrollo personal y social y construcción de proyecto de vida","2011-01-07","start-actual","2013-11-07","end-actual","Spain","ESP","Colombia","COL","110","Education","Implementation","2011","2013","88530.5",""
"COL574","1","Fortalecimiento de los procesos educativos en competencias psicosociales de la población infantil de las comunidades vulnerables que habitan en barrios periféricos de las principales ciudades de Colombia","2011-12-01","start-actual","2013-12-01","end-actual","Spain","ESP","Colombia","COL","110","Education","Implementation","2011","2013","16283.38",""
"COL575","1","Lucha contra la explotación sexual de niños, niñas y adolescentes","2012-01-01","start-actual","2015-01-01","end-actual","Spain","ESP","Colombia","COL","160","Other social infrastructure and services","Implementation","2012","2015","206187.180473",""
"COL576","1","Mejora la calidad de vida de las mujeres del municipio de Soacha, afectadas por el conflicto armado","2012-12-31","start-actual","2014-02-28","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","90552.5004452",""
"COL577","1","PROYECTO DEMOSTRATIVO PARA EL DESARROLLO SOSTENIBLE DE LA AMAZONIA COLOMBIANA COMO APORTE PARA LA PROTECCIÓN AL CLIMA Y PARA LA CONSERVACIÓN DE LA BIODIVERSIDAD","2013-01-01","start-actual","2017-01-01","end-actual","Rhein Kreis Neuss","DAC","Colombia","COL","311","Agriculture","Implementation","2013","2017","688792.397291",""
"COL578","1","PROYECTO PEPINOS DE MAR","2012-10-08","start-actual","2012-10-13","end-actual","Madagascar","MDG","Colombia","COL","410","General environmental protection","Completion","2012","2012","",""
"COL579","1","PROYECTO SENA - TIKA EN SECTOR DE TEXTILES","2012-11-26","start-actual","2012-11-26","end-actual","Turkey","TUR","Colombia","COL","151","Government and civil society, general","Completion","2012","2012","",""
"COL580","1","IMPLEMENTACIÓN DE UN PROGRAMA DE APROVECHAMIENTO DE MATERIAL RECICLABLE PARA LA REGIÓN DE LETICIA - TABATINGA","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","430","Other","Implementation","2011","2013","",""
"COL581","1","GENERACIÓN DE UNIDADES LOGÍSTICAS EN EL DESARROLLO DEL SECTOR POSTAL","2011-05-11","start-actual","2013-05-11","end-actual","Argentina","ARG","Colombia","COL","151","Government and civil society, general","Completion","2011","2013","",""
"COL582","1","PRIMERA APROXIMACIÓN A LA ARMONIZACIÓN DE ESTÁNDARES PARA LA VIGILANCIA PRE-MERCADO (BUENAS PRACTICAS DE MANUFACTURAS) Y POST-MERCADO (VIGILANCIA EPIDEMIOLÓGICA, TECNOVIGILANCIA) DE DISPOSITIVOS MÉDICOS Y REACTIVOS DE DIAGNOSTICO IN-VITRO","2011-05-11","start-actual","2013-05-11","end-actual","Argentina","ARG","Colombia","COL","321","Industry","Completion","2011","2013","",""
"COL583","1","FORTALECER LOS EQUIPOS SICOSOCIALES DE LOS SERVICIOS Y DEFENSORÍAS DE FAMILIA DEL SISTEMA DE RESPONSABILIDAD PENAL PARA ADOLESCENTES - SRPA","2011-05-11","start-actual","2013-05-11","end-actual","Argentina","ARG","Colombia","COL","151","Government and civil society, general","Completion","2011","2013","",""
"COL584","1","PRIMER SEMINARIO INTERNACIONAL EN PETROLEO  ""ADVANCEMENTS IN PETROLEUM FIELD GEOLOGY AND ENHANCED OIL RECOVERY METHODS"" Versión Octubre 2012","2011-05-11","start-actual","2013-05-11","end-actual","Azerbaijan","AZE","Colombia","COL","323","Mineral resources and mining","Completion","2011","2013","",""
"COL585","1","SEGUNDO SEMINARIO INTERNACIONAL EN PETROLEO ""ADVANCEMENTS IN PETROLEUM FIELD GEOLOGY AND ENHANCED OIL RECOVERY METHODS"" Versión mayo 2013","2011-05-11","start-actual","2013-05-11","end-actual","Azerbaijan","AZE","Colombia","COL","323","Mineral resources and mining","Completion","2011","2013","",""
"COL586","1","COOPERACIÓN PARA FORTALECER LA EDUCACIÓN SUPERIOR, LA JUSTICIA PROPIA Y EL DESARROLLO CON IDENTIDAD Y CULTURA DE LOS PUEBLOS INDÍGENAS DE COLOMBIA","2012-03-02","start-actual","2014-03-02","end-actual","Bolivia","BOL","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","",""
"COL587","1","CIUDADES INTERMEDIAS Y SOSTENIBLES EN BRASIL Y COLOMBIA: HACIA LA DEFINICIÓN DE ESTRATEGIAS COMPARTIDAS PARA EL DESARROLLO DE UN HABITAT SOCIAL EN EQUILIBRIO CON EL TERRITORIO.","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","430","Other","Completion","2011","2013","",""
"COL588","1","COOPERACIÓN TÉCNICA PARA LA AMPLIACIÓN DEL CONOCIMIENTO SOBRE PALMA ACEITERA Y LA HIGUERILA COMO FUENTES DE BIOMASA PARA LA PRODUCCIÓN DE BIODIESEL","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","311","Agriculture","Completion","2011","2013","",""
"COL589","1","CAPACITACIÓN TÉCNICA EN SISTEMAS DE PRODUCCIÓN DE OVINOS Y CAPRINOS","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","311","Agriculture","Completion","2011","2013","",""
"COL590","1","CAPACITACIÓN TÉCNICA EN SISTEMAS PRODUCTIVOS EN EL CULTIVO DE CAUCHO NATURAL EN ZONAS DE ESCAPE Y NO ESCAPE","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","311","Agriculture","Completion","2011","2013","",""
"COL591","1","CAPACITACIÓN TÉCNICA EN EPIDEMIOLOGÍA Y BIOLOGÍA PARA EL CONTROL DE MONILIA Y ESCOBA DE BRUJA EN SISTEMAS AGROFORESTALES DEL CACAO.","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","311","Agriculture","Completion","2011","2013","",""
"COL592","1","SEGUNDA FASE DEL PLAN DE ENERGIZACIÓN RURAL VINCULADO AL DESARROLLO LOCAL","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","430","Other","Completion","2011","2013","",""
"COL593","1","APOYO TÉCNICO PARA LA IMPLEMENTACIÓN DE BANCOS DE LECHE HUMANA EN COLOMBIA","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","120","Health","Completion","2011","2013","",""
"COL594","0","IMPLEMENTACIÓN DE UN PROGRAMA DE INTERCAMBIO PARA EL FORTALECIMIENTO DE PROYECTOS EN ECOLOGÍA DEL PAISAJE Y CONTROL BIOLÓGICO EN EL CAUCHO (HEVEA BRASILIENSIS)","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","410","General environmental protection","Implementation","2011","2013","",""
"COL595","1","APOYO PARA EL FORTALECIMIENTO DE LA POLÍTICA DE SEGURIDAD ALIMENTARIA Y NUTRICIONAL DE COLOMBIA","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","122","Basic health","Implementation","2011","2013","",""
"COL596","1","APOYO AL PROCESO DE REESTRUCTURACIÓN DEL INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS E ALIMENTOS (INVIMA) COM VISTA AL FORTALECIMIENTO INSTITUCIONAL.","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","120","Health","Implementation","2011","2013","",""
"COL597","1","FORTALECIMIENTO EN EL DIAGNÓSTICO MOLECULAR Y BIOQUÍMICO DE LAS ESPECIES DE LEISHMANIA Y SU GEOREFERENCIACIÓN","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","120","Health","Implementation","2011","2013","",""
"COL598","1","INTERCAMBIO DE INFORMACIÓN Y EXPERIENCIAS TÉCNICAS Y NORMATIVAS EN LA GESTIÓN DE SUELOS CONTAMINADOS.","2011-03-25","start-actual","2013-03-25","end-actual","Mexico","MEX","Colombia","COL","410","General environmental protection","Completion","2011","2013","",""
"COL599","1","INTERCAMBIO DE CONOCIMIENTOS SOBRE IMPLEMENTACIÓN DE TECNOLOGÍAS LIMPIAS EN LA PRODUCCIÓN DE GANADO EN COLOMBIA  FASE II.","2011-10-03","start-actual","2013-10-03","end-actual","Brazil","BRA","Colombia","COL","311","Agriculture","Implementation","2011","2013","",""
"COL600","1","DESARROLLO DEL CULTIVO DE PECTINIDOS - JICA","2009-06-01","start-actual","2012-11-01","end-actual","Chile","CHL","Colombia","COL","410","General environmental protection","Completion","2009","2012","",""
"COL601","1","PROYECTO DE COOPERACION PARA EL FORTALECIMIETNTO DE LA GESTION DE  LOS RESIDUOS EN COLOMBIA","2012-07-25","start-actual","2014-07-25","end-actual","Chile","CHL","Colombia","COL","430","Other","Implementation","2012","2014","",""
"COL602","1","DONACIÓN DE COMPUTADORES - DIAN","2011-06-01","start-actual","2013-06-30","end-actual","China","CHN","Colombia","COL","151","Government and civil society, general","Completion","2011","2013","",""
"COL603","1","CAPACITACIÓN EN ENERGÍA HIDRÁULICA - CORMAGDALENA","2012-01-01","start-actual","2012-12-31","end-actual","China","CHN","Colombia","COL","230","Energy generation and supply","Completion","2012","2012","",""
"COL604","1","APOYO AL PLAN MAESTRO DE APROVECHAMIENTO DEL RIO MAGDALENA - CORMAGDALENA","2009-12-17","start-actual","2013-12-30","end-actual","China","CHN","Colombia","COL","410","General environmental protection","Implementation","2009","2013","",""
"COL605","1","DONACIÓN DE VEHÍCULOS PARA ENTIDADES PÚBLICAS COLOMBIANAS  - DPS, APC COLOMBIA Y MIN REL EXT-","2011-11-15","start-actual","2013-12-01","end-actual","China","CHN","Colombia","COL","151","Government and civil society, general","Implementation","2011","2013","",""
"COL606","1","Memorando de Entendimiento suscrito entre el Centro Internacional para la Reducción de la Pobreza de China - IPRCC y APC-Colombia,","2013-01-01","start-actual","2013-01-01","end-actual","China","CHN","Colombia","COL","510","General budget support","Implementation","2013","2013","",""
"COL607","1","PROYECTO DE ELABORACIÓN CONJUNTA PARA EL APROVECHAMIENTO DE RECURSOS GEOTÉRMICOS DE ACUERDO CON LAS EXPERIENCIAS APRENDIDAS EN AMBOS PAÍSES EN ESTA MATERIA","2011-03-11","start-actual","2013-03-11","end-actual","Costa Rica","CRI","Colombia","COL","230","Energy generation and supply","Completion","2011","2013","",""
"COL608","1","PARTICIPACIÓN JUVENIL EN LOS PROCESOS LOCALES","2012-08-22","start-actual","2014-08-22","end-actual","Ecuador","ECU","Colombia","COL","160","Conflict prevention and resolution, peace and security","Implementation","2012","2014","",""
"COL609","1","CAPACTITACIONES DE 5 TECNICOS COLOMBIANOS DE GUATEMALA EN LOS PROCESOS DE APROVECHAMIENTO Y BENEFICIOS DE PLANTACIONES DE CAUCHO NATURAL HEVEA BRASILIENSIS","2011-07-15","start-actual","2013-07-15","end-actual","Guatemala","GCA","Colombia","COL","311","Agriculture","Completion","2011","2013","",""
"COL610","1","APOYO PARA LA IMPLEMENTACIÓN DE UN SISTEMA DE INFORMACIÓN CON COBERTURA NACIONAL","2010-07-02","start-actual","2012-07-02","end-actual","Honduras","HND","Colombia","COL","160","Conflict prevention and resolution, peace and security","Completion","2010","2012","",""
"COL611","1","CURSO DE TECNICA BATIK","2012-10-01","start-actual","2012-10-01","end-actual","Indonesia","IDN","Colombia","COL","151","Government and civil society, general","Completion","2012","2012","",""
"COL612","1","INTERCAMBIO DE INFORMACIÓN Y CONOCIMIENTOS SOBRE LA GESTIÓN DE RESIDUOS GENERADOS EN LOS SERVICIOS DE ATENCIÓN EN SALUD","2011-03-25","start-actual","2013-03-25","end-actual","Mexico","MEX","Colombia","COL","120","Health","Completion","2011","2013","",""
"COL613","1","INTERCAMBIO DE INFORMACIÓN Y EXPERIENCIAS EN EL DISEÑO, IMPLEMENTACIÓN Y MONITOREO DE HERRAMIENTAS E INSTRUMENTOS ECONÓMICOS PARA LA GESTIÓN AMBIENTAL POR PARTE DE LAS AUTORIDADES AMBIENTALES","2011-03-25","start-actual","2013-03-25","end-actual","Mexico","MEX","Colombia","COL","430","Other","Completion","2011","2013","",""
"COL614","1","FORTALECIMIENTO INSTITUCIONAL EN ESTADÍSTICAS VITALES Y DE LA SALUD  FASE II","2011-03-25","start-actual","2013-03-25","end-actual","Mexico","MEX","Colombia","COL","120","Health","Completion","2011","2013","",""
"COL615","1","DISEÑO DE MECANISMOS DE COMUNICACIÓN CON LA COMUNIDAD CON BASE EN EL LENGUAJE CIUDADANO","2011-03-25","start-actual","2013-03-25","end-actual","Mexico","MEX","Colombia","COL","151","Government and civil society, general","Completion","2011","2013","",""
"COL616","1","INTERCAMBIO DE INFORMACIÓN Y EXPERIENCIAS SOBRE LA PLANIFICACIÓN PARA LA ORDENACIÓN TERRITORIAL Y DE CUENCAS HIDROGRÁFICAS","2011-03-25","start-actual","2013-03-25","end-actual","Mexico","MEX","Colombia","COL","410","General environmental protection","Implementation","2011","2013","",""
"COL617","1","FORTALECIMIENTO DE LOS SISTEMAS DE INFORMACIÓN AMBIENTAL SECTORIALES","2011-03-25","start-actual","2013-03-25","end-actual","Mexico","MEX","Colombia","COL","430","Other","Implementation","2011","2013","",""
"COL618","1","APOYO AL FORTALECIMIENTO Y PROMOCIÓN DE LAS CAPACIDADES TERRITORIALES EN LA APROPIACIÓN  SOCIAL DEL CONOCIMIENTO COMO ALTERNATIVA DE DESARROLLO PARA EL DEPARTAMENTO DEL META A PARTIR DEL INTERCAMBIO DE EXPERIENCIAS CON EL ESTADO DE NUEVO LEÓN /MÉXICO","2011-03-25","start-actual","2013-03-25","end-actual","Mexico","MEX","Colombia","COL","430","Other","Implementation","2011","2013","",""
"COL619","1","VIVIENDA SUSTENTABLE EN MATERIA DE EFICIENCIA ENERGÉTICA Y AMBIENTAL.","2011-03-25","start-actual","2013-03-25","end-actual","Mexico","MEX","Colombia","COL","430","Other","Implementation","2011","2013","",""
"COL620","1","PROPUESTA DE COOPERACIÓN EN MATERIA DE INNOVACION Y EMPRENDIMIENTO","2013-06-24","start-actual","2013-06-28","end-actual","Singapore","SGP","Colombia","COL","321","Industry","Completion","2013","2013","",""
"COL621","1","FORMACIÓN DE LÍDERES EN INSPECCIÓN VIGILANCIA Y CONTROL (IVC) DE LAS ACTIVIDADES PROPIAS DE BANCOS DE TEJIDOS","2011-05-04","start-actual","2013-05-04","end-actual","Uruguay","URY","Colombia","COL","120","Health","Completion","2011","2013","",""
"COL622","1","CONOCIMIENTO DE LAS MEJORES EXPERIENCIAS EN SERVICIO AL CLIENTE EN EL SECTOR POSTAL","2011-05-04","start-actual","2013-05-04","end-actual","Uruguay","URY","Colombia","COL","151","Government and civil society, general","Completion","2011","2013","",""
"COL623","1","INTERCAMBIO DE EXPERIENCIAS DEL SECTOR LITERARIO","2011-05-04","start-actual","2013-05-04","end-actual","Uruguay","URY","Colombia","COL","151","Government and civil society, general","Completion","2011","2013","",""
"COL624","1","FORMACIÓN Y EDUCACIÓN PARA EJERCER Y APROPIARSE DE LOS MECANISMOS DE PARTICIPACIÓN CIUDADANA.","2011-05-04","start-actual","2013-05-04","end-actual","Uruguay","URY","Colombia","COL","160","Conflict prevention and resolution, peace and security","Completion","2011","2013","",""
"COL625","1","PROYECTO PILOTO PARA LA IMPLEMENTACIÓN DE UN MODELO DOCUMENTAL""DE LA RECOLECCIÓN A LA DIGITALIZACIÓN CENTRO NACIONAL DE DOCUMENTACIÓN MUSICAL - LAURO AYESTARÁN","2011-05-04","start-actual","2013-05-04","end-actual","Uruguay","URY","Colombia","COL","151","Government and civil society, general","Implementation","2011","2013","",""
"COL626","1","ENCUESTA NACIONAL DE JUVENTUD","2012-07-25","start-actual","2014-07-25","end-actual","Chile","CHL","Colombia","COL","160","Conflict prevention and resolution, peace and security","Implementation","2012","2014","",""
"COL627","1","FORTALECIMIENTO DE LA GESTION  EN MATERIA DE PROMOCION SOCIAL, A TRAVES  DEL INTERCAMBIO DE EXPERIENCIAS Y BUENAS PRACTICAS ENTRE EL GOBIERNO CHILENO Y EL GOBIERNO COLOMBIANO Y LA ACCION CONJUNTA EN APOYO A PAISES DE LA REGION DE CENTROAMERICA Y EL CARIBE.","2012-07-25","start-actual","2014-07-25","end-actual","Chile","CHL","Colombia","COL","510","General budget support","Implementation","2012","2014","",""
"COL628","0","Fondo de Estudios y Expertos - Recursos 2013","2013-06-01","start-actual","2014-06-01","end-actual","Germany","DEU","Colombia","COL","998","Unallocated / unspecified","Implementation","2013","2014","345409.487124",""
"COL629","1","CAPACITACIÓN EN PARQUES TECNOLÓGICOS -PTP","2012-01-01","start-actual","2012-12-30","end-actual","China","CHN","Colombia","COL","321","Industry","Completion","2012","2012","",""
"COL630","1","COOPERACIÓN TÉCNICA ENTRE EL PROGRAMA ONDAS Y COMECYT PARA EL INTERCAMBIO DE EXPERTOS Y EXPERIENCIAS DE PROGRAMAS DE POPULARIZACIÓN Y APROPIACIÓN DE LA C Y T","2011-03-25","start-actual","2013-03-25","end-actual","Mexico","MEX","Colombia","COL","321","Industry","Implementation","2011","2013","",""
"COL631","1","Fortalecimiento del Sistema de Cooperación Internacional de Colombia y de la Cooperción Sur - Sur","2011-05-01","start-actual","2013-11-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2011","2013","390000.0",""
